,index,ID,strategy,label
3986,1663,559,"Display a positive, enthusiastic, and encouraging attitude.",1.0
3987,1664,559,"Display an enthusiastic, encouraging attitude.",1.0
3988,1665,559,Display an optimistic and encouraging attitude.,1.0
3989,1666,559,"I say and sign ""eat""I ask her if she's hungry and wait for her to sign ""eat""Serve her food on a plate so she can self feedGive her a turn with the fork to practice putting them in her mouth",1.0
3990,1667,559,"I ask her if she's hungry and wait for her sign ""eat"".I serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
3991,1668,559,"Saying and signing ""eat"" If I ask her if she's hungry, she signs ""eat."" I then serve her food on a plate so that she can self feed. Give her turn with a fork and spoon to practice putting them into her mouth.",1.0
3992,1669,559,"Sense of purpose strategy: say and sign ""eat."" I ask her if she is hungry and wait for her to sign ""I'm hungry."" Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
3993,1670,559,"I have a baby. She is a 2yr old and she needs some food.I say and sign ""eat"". I ask her if she's hungry and wait for her to sign ""eat"" Serve her food on a plate so thst she can self feed.Give her a turn with thst fork spoon to practice putting them in her mouth.",1.0
3994,1671,559,"Saying and signing ""eat"" I ask her if she's hungry and wait for her to sign ""eat"". Serve her food on a plate so that she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
3995,1672,559,"Say and sign ""eat"" Serve her food on a plate so tha she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth",1.0
3996,1673,559,"Saying and signing ""Aaaahhh"" and ""I ate"". I ask her if she is hungry and wait for her to sign ""Aaaaaah"".Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
3997,1674,559,"Saying and signing ""eat"". I ask her if she's hungry and wait for her to sign ""eat""Serve her food on a plate so thst she can self feed.Give her a turn with the fork spatula to practice putting them in her mouth.",1.0
3998,1675,559,"Saying and signing ""eat""I ask her if she's hungry and wait for her to sign ""eat""Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
3999,1676,559,"Saying and signing ""eat"" and awaiting for her to sign ""eat"". Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
4000,1677,559,"I would like to say and sign eat. I ask her if she's hungry and wait for her to sign ""eat"". Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
4001,1678,686,"If a child is given verbal praise when he accomplishes a task, he will learn to think positively about himself.",1.0
4002,1679,686,If he is given verbal praise when he completes a task.,1.0
4003,1680,686,If he is verbally praised when he accomplishes a task.,1.0
4004,1681,686,When he is verbally praised when he accomplishes a task.,1.0
4005,1682,686,"If he is given verbal praise when he accomplishes a task, he may also feel good about himself.",1.0
4006,1683,686,"The more the toddler gives verbal praise when he accomplishes a task, the better.",1.0
4007,1684,686,Verbal praise is appreciated and positive reinforcement increases motivation.,1.0
4008,1685,686,To encourage and reward your child for a clean house.,1.0
4009,1686,762,"When my daughter is good at something she verbally praises herself. I also make a huge fuss if sometimes she doesn't eat as well, it just causes more struggle.",1.0
4010,1687,762,"When my daughter eats really well I give her lots of verbal praise. I also don't make a huge fuss if sometimes she doesn't eat as well, it just causes more of a struggle.",1.0
4011,1688,762,"If my daughter is eating really well, I reward her with verbal praise.",1.0
4012,1689,762,"When my daughter eats well, I give her verbal praise and don't make a huge fuss when she doesn't eat as well.",1.0
4013,1690,762,"I tell my daughter when she does something well, I give her a lot of verbal praise and don't make a huge fuss when she doesn't do well. I may even just let it go for a while.",1.0
4014,1691,762,"When my daughter eats really well, I give her a lot of verbal praise. However, I also don't make a huge fuss when she doesn't eat as well.",1.0
4015,1692,762,My daughter eats well and I give her a lot of verbal praise. I also don't make a huge fuss if sometimes she doesn't eat as well; it just causes more struggle.,1.0
4016,1693,762,"When my daughter eats really well, I give her verbal praise. I also don't make a huge fuss if sometimes she doesn't eat as well, it just causes more of a struggle.",1.0
4017,1694,762,Helping my daughter think more about her feelings as a person and important.,1.0
4018,1695,762,Having my daughter know that her feelings matter and that she is a person,1.0
4019,1696,762,Having my daughter know that her feelings are important and that she IS as a person,1.0
4020,1697,762,Having my daughter know her feelings are important and that she is important as a person,1.0
4021,1698,762,Having my daughter know that her feelings are important and that she is a person,1.0
4022,1699,762,"My daughter will actually volunteer to feed her dog, and I give her a lot of praise for being so helpful.",1.0
4023,1700,762,"My daughter will actually volunteer to feed her dog, and I'll say thank you for being so helpful.",1.0
4024,1701,762,"My daughter will actually volunteer to feed her dog, and I give her lots of praise for being so helpful, she loves that.",1.0
4025,1702,762,"My daughter will actually volunteer to feed her dog, and I praise her for being so helpful.",1.0
4026,1703,762,"My daughter will actually volunteer to feed her dog, and I give her lots of praise because she is so helpful.",1.0
4027,1704,762,"My daughter will actually volunteer to do the chore at home, and I give her lots of praise for being so helpful.",1.0
4028,1705,762,"My daughter would actually volunteer to feed her dog, and I give her lots of praise for being so helpful.",1.0
4029,1706,87,we give her a variety of fruits and veggies so she can learn new foods are fun and good for you,1.0
4030,1707,87,We give a variety of fruits and veggies so she can learn that new foods are fun and good for you,1.0
4031,1708,87,"give her a high five, tell her good job and tell her that she looks great.",1.0
4032,1709,87,Give her high fives. Tell her good job when she's all done.,1.0
4033,1710,87,"give her high fives, tell her good job when she is all done",1.0
4034,1711,87,tell her high fives and good job when she is done.,1.0
4035,1712,87,"Give her high fives, tell her good job...",1.0
4036,1713,87,"Give her high fives,tell her good job and give her a big hug",1.0
4037,1714,87,Give her a pat on the shoulder and tell her how well she's done,1.0
4038,1715,87,Give her praise and tell her you are proud of her as she completes a task.,1.0
4039,1716,87,congratulate her when she does well,1.0
4040,1717,87,give her a high five when she is all done,1.0
4041,1718,87,Give her high fives and tell her good job.,1.0
4042,1719,87,Let her choose the activities she participated in,1.0
4043,1720,87,Let her choose the activities she took part in,1.0
4044,1721,87,let her choose the things she participated in,1.0
4045,1722,87,Let your lover choose whatever she wants to participate in.,1.0
4046,1723,87,Let her choose the activities she participates in,1.0
4047,1724,87,Let her pick the activities she participated in,1.0
4048,1725,87,Let her choose the activites she participated in.,1.0
4049,1726,87,Let her choose the activities she participated in.,1.0
4050,1727,87,Let her brush her own teeth in the mornings and at night.,1.0
4051,1728,87,Let her brush her own teeth throughout the day.,1.0
4052,1729,87,Let her brush her teeth by herself in the mornings and at night.,1.0
4053,1730,87,Let her cut her own food in the mornings and at night and let her do the house work.,1.0
4054,1731,87,Encourage her to play nicely with her brother.,1.0
4055,1732,87,Encourage her to play kindly with her brother.,1.0
4056,1733,87,Encourage her to play kindly with her brother,1.0
4057,1734,87,Let her play with other kids her age.,1.0
4058,1735,87,Let her play with other kids her age,1.0
4059,1736,87,Encourage her to play with other kids in the nursery.,1.0
4060,1737,87,Encouraged her to play with other kids in the nursery,1.0
4061,1738,87,Encouraged her to play with other girls in the nursery,1.0
4062,1739,87,Encouraged him to play with other kids in the nursery.,1.0
4063,1740,87,Encourage her to play with other children in the nursery.,1.0
4064,1741,87,Encouraged her to play with the other kids in the nursery,1.0
4065,1742,87,Let her explore to find out what she can and can not do on her own,1.0
4066,1743,87,letting her explore to discover what she can and can not do on her own.,1.0
4067,1744,87,Let her explore and find out what she can and can not do on her own by exploring and playing with her.,1.0
4068,1745,87,Letting her explore to find out what she can and if not do on her own.,1.0
4069,1746,87,lets her explore so she gets a sense of how she can be confident on her own,1.0
4070,1747,87,"When I teach my daughter to wash her hair, I get her to use a toothbrush.",1.0
4071,1748,87,"When bath time comes, try to get her to do her hair.",1.0
4072,1749,87,"when i am giving her a shower, i tell her to rinse her own hair.",1.0
4073,1750,87,i try to get her to wash and rinse her own hair by asking her what do you want me to do.,1.0
4074,1751,87,i get her to wash by own hair/rinse it.,1.0
4075,1752,87,during bath time I try to get her to wash her own hair.,1.0
4076,1753,87,I try to get her to wash her own hair during bath time.,1.0
4077,1754,87,"with a sanitizer, i get her to dip her toothbrush in and i then let her rinse it off.",1.0
4078,1755,87,i try to get her to wash her own hair.,1.0
4079,1756,87,Let her take an item that makes her feel at ease.,1.0
4080,1757,87,let her take an item that made her feel comfortable,1.0
4081,1758,87,Let her take an object that made her feel comfortable.,1.0
4082,1759,87,Let her take an item that made her feel comfortable,1.0
4083,1760,87,let her take what felt comfortable,1.0
4084,1761,87,Let her take an item that she felt made her feel comfortable,1.0
4085,1762,87,"Let her take an item, like a sweater she loves, that makes her feel comfortable.",1.0
4086,1763,87,Let her self feed.,1.0
4087,1764,87,Let her feed herself,1.0
4088,1765,87,Let her self feed,1.0
4089,1766,87,Let her self feed and let her self sleep,1.0
4090,1767,87,Let her selffeed,1.0
4091,1768,87,Let her eat alone.,1.0
4092,1769,87,let her self feed in context of neighborhood outings in community setting,1.0
4093,1770,87,Let her self feed and use food to get people engaged in eating.,1.0
4094,1771,152,We are working on him accepting different textures and letting him feed himself a biscuit.,1.0
4095,1772,152,"He is feeling quite self-assured and wants to accept different textures and eat himself, so you should give him some good biscuits with different textures on them.",1.0
4096,1773,152,My child will eat better when there is lots of texture but not very much. We are working on adding cracker crumbs gradually to his food. We are also trying to use a nubby to get his mouth used to texture.,1.0
4097,1774,152,My child eats better when there is little to no texture. We are working on adding cracker crumbs gradually to his food. We are also trying to use a pacifier to get his mouth used to texture.,1.0
4098,1775,152,My child eats better when there is little or no texture. We are working on adding cracker crumbs gradually to his food. We are also trying to use a nubby to get his mouth used to texture.,1.0
4099,1776,152,We are working on him laying in bed awake and letting him soothe himself to sleep.,1.0
4100,1777,325,Encouragement is the key to feeling good about yourself.,1.0
4107,1784,325,Encouragement in context of self e.g. home,1.0
4114,1791,325,Encourage your parents to stay with you and look after you at home.,1.0
4121,1798,325,"Encourage your child to do chores around the house, making sure to let it go without any trouble.",1.0
4128,1805,325,Encourage the kids to have hopes and dreams.,1.0
4135,1812,325,Community-building in the context of the community: encouragement,1.0
4142,1819,325,encourages self-awareness,1.0
4149,1826,325,Encouragement and motivation,1.0
4156,1833,325,To encourage your learners:,1.0
4163,1840,325,Encourage others to do things they otherwise would not have,1.0
4170,1847,325,Encouragement can make a difference in a home setting.,1.0
4177,1854,325,Get him motivated to do these things on his own.,1.0
4178,1855,325,"The reward does not need to be monetary. Give praise for a job well done, particularly if it is something your child likes to do.",1.0
4179,1856,325,Praise a job well done.,1.0
4180,1857,325,Praise for a job well done.,1.0
4181,1858,325,Praising the person for their efforts as a sense of pride or success.,1.0
4182,1859,325,"For example, if you told your child he had done a great job, he would feel proud.",1.0
4183,1860,325,"Helping children with chores in the home is a great way to feel good about themselves. By praising them for a job well done, youÃ¢â‚¬â„¢re giving them positive reinforcement.",1.0
4184,1861,325,I will ask the boy to do his chores on his own and then I will explain why this is a good idea.,1.0
4185,1862,325,Get them motivated by the fact that they are not doing them themselves.,1.0
4186,1863,325,"When you set a task for a new employee, make the task as challenging as possible for them in the first few minutes, so that they feel they put some effort into it.",1.0
4187,1864,325,In context of community sponsored health and wellness programs: encourage,1.0
4188,1865,77,I try to be there for her but still make a point not push her towards independence.,1.0
4189,1866,77,"She wants to have space when she wants to be alone. When she's with her peers she asks for space and I need to listen and not push. One morning I found that she'd just gone into my room, so I followed her. I had to give her space to run around but also been willing to give her space when she needed it. In family dance time she wants me to pick her up for dancing. She wants to feel comfortable but needs someone to help her move in a safe way. I'd put her down and she starts to join me in spinning. Gradually, she grew into dancing more independently.",1.0
4190,1867,77,We have also successfully taken an opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own. It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
4191,1868,77,We are also successful with an opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own. It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
4192,1869,77,We have also successfully taken the opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own. It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
4193,1870,77,We've also successfully taken an opposite approach where we stand back more and give her time and space to play independently or initiate an interaction on her own. It does,1.0
4194,1871,77,We have also taken an opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own. It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
4195,1872,77,We have also successfully taken an opposite approach where we stand off and give her space to play independently or initiate an interaction on her own. It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
4196,1873,77,"I give verbal instructions and try to praise certain actions that I would like to encourage. Thank you for sharing the slide, I'm proud you waited your turn I know that takes patience, etc.",1.0
4197,1874,77,"I also give verbal instructions and try to praise her actions that I would like to encourage. Thank you for sharing the slide, I'm proud you waited your turn I know that takes patience, etc.",1.0
4198,1875,77,"I also give verbal instructions and try to give subtle positive feedback. Thank you for sharing the slide, I'm proud you waited your turn I know that takes patience, etc. I also give verbal instructions",1.0
4199,1876,77,"I also give verbal instructions and try to praise the actions that I would like to encourage. Thank you for sharing the slide, I'm proud you waited your turn I know that takes patience, etc.",1.0
4200,1877,77,"I also teach verbal instructions and try to praise her actions that I would like to encourage, Thank you for sharing the slide, I am proud you waited your turn I know that takes patience.",1.0
4201,1878,77,"I also give verbal instructions and try to praise her actions that I would like to encourage like, thank you for sharing the slide, I'm proud you waited your turn, I know that takes patience, etc.",1.0
4202,1879,77,"I also give verbal instructions and try to praise her actions that I would like to encourage. Thank you for sharing the slide, I'm proud you waited your turn. I know that takes patience.",1.0
4203,1880,77,I also try to give verbal instructions and try to praise her actions that I would like to encourage.,1.0
4204,1881,01-042,"Encourage activite participation - allow her to participate where able in both routine and play activities. Practise tasks freqently, hand-over-hand support where required.",1.0
4205,1882,01-042,"Encourage activity participation - allow her to participate where able in both routine & play activities. Practise tasks freqÃƒÂ¼ently, hand-over-hand support where required.",1.0
4206,1883,01-042,"Encourage activite participation - allow her to participate where she is able in both routine and play activities. Practise tasks freqÃƒÂ¼ently, hand-over-hand support where required.",1.0
4207,1884,01-042,"Encourage participation in their environment - allow her to participate where able in both routine and play activities. Practise tasks freqently, hand-over-hand support where required",1.0
4208,1885,01-042,"Encourage activity participation - allow her to participate where able in both routine and play activities. Practise tasks freqently, hand-over-hand support where required",1.0
4209,1886,01-042,"Encourage her to practise her activities - allow her to participate where able in both routine & play activities. Practise tasks freqently, hand-over-hand support where required",1.0
4210,1887,01-042,"Help your child to feel like they are part of a group--in a classroom, at home, with other children. Find ways to incorporate games, sing songs, and stories into life. Use songs to make up songs/games/activities, as well as having a game, song, skit or puppet show for the child.",1.0
4211,1888,01-042,"Encourage activity participation - allow her to participate where able in both routine & play activities.... Practise tasks freqently, hand-over-hand support where required.",1.0
4212,1889,01-042,"Encourage activity participation - allow her to participate where able in both routine & play activities. Practise tasks freqently, hand-over-hand support where required",1.0
4213,1890,01-042,Include her in everyday activities and encourage her participation,1.0
4214,1891,01-042,"If she is excluded from most of her familyÃ¢â‚¬â„¢s activities, encourage her to participate in everyday activities to become familiar with what it means to be a family.",1.0
4215,1892,01-042,Include him in everyday activities and encourage participation,1.0
4216,1893,01-042,Make sure your parents or guardians include your child in every day activities and encourage her participation.,1.0
4217,1894,01-042,Involve her in everyday activities and encourage participation.,1.0
4218,1895,01-042,Encourage her to participate in activity rather than do it for her.,1.0
4219,1896,01-042,Encourage her to participate in the activity rather than do it for her,1.0
4220,1897,01-042,Practice encouragement to participate in activity rather than just do it for her.,1.0
4221,1898,513,Positive reinforcement for good behavior,1.0
4222,1899,513,"When taking young children to neighborhood outings, be careful to make him feel good about himself. Encourage him to put things in the cart, to put things on belts, etc.",1.0
4223,1900,513,would like my child to eat a broader variety of food- keep introducing new foods to him,1.0
4224,1901,513,"if i wanted my daughter to eat more variety of food,i keep introducing new foods to her",1.0
4225,1902,513,would like to see my child eat a broader variety of food and keep introducing new foods to him,1.0
4226,1903,513,I want my child to eat a broader variety of food- keep introducing new foods to him.,1.0
4227,1904,513,Would like to see my child eat a broader variety of food- keep introducing new food to him,1.0
4228,1905,513,is looking to help my child learn to eat a broad range of foods - keep introducing new foods to him,1.0
4229,1906,513,i would like to see my child eating more vegetables- keep introducing new foods to him,1.0
4230,1907,513,Would like to see my child eat a broader variety of food; kept introducing new foods,1.0
4231,1908,513,Encourage kids to do their chores: get dressed and wash hands to go to soccer practice Help kids get some sense of independence,1.0
4232,1909,990,"Make children feel safe and welcome, and make them a part of the family.",1.0
4233,1910,990,Making a child feel safe and welcome makes them feel part of the community.,1.0
4234,1911,990,Providing reassurance and entertainment. Making child feel safe during doctor visits,1.0
4235,1912,990,Providing reassurance and a variety of entertainment. Making child feel safe during doctor visits,1.0
4236,1913,909,"Praise him with a kind, well-intentioned comment.",1.0
4237,1914,909,Praise him as much as you can.,1.0
4238,1915,909,Praise him and thank him for something s/he did/didnt do.,1.0
4239,1916,909,Praise him when he does well in an important situation.,1.0
4240,1917,909,Praise him for being smart.,1.0
4241,1918,909,Praise him for his success and efforts.,1.0
4242,1919,909,Praise him for good work,1.0
4243,1920,909,Praise him for being so creative.,1.0
4244,1921,791,Decrease Social Anxiety and Sensory Overload,1.0
4245,1922,791,Increase confidence,1.0
4246,1923,791,Decrease social anxiety by releasing anger and frustration.,1.0
4247,1924,791,Decrease social anxiety at neighborhood outings,1.0
4248,1925,791,Decrease social anxiety by inviting others,1.0
4249,1926,791,Help your social anxiety by :,1.0
4250,1927,541,Let him lead the play while you stand back and let him take the lead.,1.0
4251,1928,541,Let him lead the way,1.0
4252,1929,541,"Let him lead you with the play, or let him lead the conversation.",1.0
4253,1930,541,Let him lead the show,1.0
4254,1931,02-044,"Let him help you bake (measure out ingredients, choose what he wants to bake, etc).",1.0
4255,1932,02-044,"Allow him to bake ( measure out ingredients, choose what he wants to bake, etc)",1.0
4256,1933,02-044,"Allow him to bake everything you make (measure out ingredients, choose what he wants to bake, etc)",1.0
4257,1934,02-044,Encourage him to try to do it (wash his hands) by himself as he's a big boy.,1.0
4258,1935,02-044,Encourage him to try to do it (wash hands) by himself as he's a big boy. This gets him used to seeing himself succeed.,1.0
4259,1936,02-044,Encourage him to try to do it by himself as he is a big boy,1.0
4260,1937,02-044,Encourage him to try to do it (wash hands) by himself as he is a big boy.,1.0
4261,1938,02-044,Encourage him to try to do it (wash his hands) by himself because he's a big boy,1.0
4262,1939,02-044,"Encourage him to try to do it (wash hands) by himself, as he's a big boy.",1.0
4263,1940,02-044,Encourage him to try it (wash hands) by himself as he's a big boy.,1.0
4264,1941,02-044,Encourage him to try to do it (wash his hands) by himself as he's a big boy,1.0
4265,1942,02-044,Encourage him to try to do it (wash hands) by himself as I am a big boy,1.0
4266,1943,02-044,Encourage him to try to do it (wash hands) by himself and he'll feel that he's a big boy.,1.0
4267,1944,02-044,Encourage him to try to do it (wash hands) by himself as he is a big boy,1.0
4268,1945,02-044,"To encourage students to improve their grades, teachers may encourage their students in different ways.",1.0
4269,1946,02-044,Rewarding your students and giving them a sense of success in the classroom makes them feel proud of their accomplishments.,1.0
4270,1947,02-044,Encouraged him to put on one sock and I'll put on the other (with his shoes it can be the same).,1.0
4271,1948,02-044,Encouraged him to try to put on one sock and I'll put on the other (same with shoes).,1.0
4272,1949,02-044,Don't push so hard. Help him learn to be a little more independent.,1.0
4273,1950,02-044,Encourage him to try on one sock and I'll put on the other (same with shoes),1.0
4274,1951,02-044,Encouraged him to put on one sock and I'll put on the other (same with shoes),1.0
4275,1952,02-044,Encouraged him to put on one shirt and then try on another (same with shoes),1.0
4276,1953,02-044,"Be more independent by trying to get dressed, encouraged him to put on one sock and put on the other, encouraged him to wear socks himself, encouraged him to put socks on himself using a toy to help him, encouraged him to go the park, and encouraged him to try to do his own laundry or prepare his own breakfast.",1.0
4277,1954,02-044,Be more independent by putting one foot in one shoe and I'll put the other foot in another shoe,1.0
4278,1955,02-044,Encourage him to try to get dressed. Encourage him to put on one sock and I'll put on the other (same with shoes),1.0
4279,1956,02-044,"Encouraged him to put on a dress shirt, then encouraged him to put on pants.",1.0
4280,1957,01-031,Encourage your child to participate in non screen activities by starting them with you.,1.0
4281,1958,01-031,Encourage child to participate non screens activities by starting them myself.,1.0
4282,1959,01-031,Encourage the child to participate in non-screen activities by starting them myself,1.0
4283,1960,01-031,Encourage the child to participate in non screen activities by starting them myself.,1.0
4284,1961,01-031,Encourage the child to participate in non screen activities by starting them myself,1.0
4285,1962,01-031,Allow child to be in charge of completing the activity,1.0
4286,1963,01-031,Allow child to be in charge of completing the activity.,1.0
4287,1964,01-031,Allow the child to be in charge of completing activity.,1.0
4288,1965,01-031,Allow each child to complete her daily care routine alone.,1.0
4289,1966,879,"For brushing teeth, someone needs to put the toothpaste on, she does the first brushing by herself and then an adult need to assist her with getting the areas she misses.",1.0
4290,1967,879,"For brushing teeth, she does the first part of brushing herself, the adults help her by putting the toothpaste on and then help her with getting the areas she misses.",1.0
4291,1968,879,"She will brush her teeth and put herself to bed before you do. She'll put her tooth brush on and use it first, then you'll help her and brush her teeth by yourself.",1.0
4292,1969,879,"For brushing teeth, someone needs to put the toothpaste on, she does the first brushing by herself and then an adult needs to assist her with getting the areas she misses.",1.0
4293,1970,879,"For brushing teeth, someone needs to help put the toothpaste on and she does the first brushing by herself. At the end, she brushes the areas she misses with an adultÃ¢â‚¬â„¢s assistance.",1.0
4294,1971,879,"For brushing teeth an adult puts the toothpaste on, she does the first brushing by herself and then an adult needs to assist her with getting the areas she misses.",1.0
4295,1972,118,"A person may feel a need to be independent by carrying out their own chores, based on their values but doing them on their own terms.",1.0
4296,1973,467,Allow her to brush her hair.,1.0
4297,1974,467,Allow her to assist you in brushing and combing her hair.,1.0
4298,1975,467,Allow her to be the one to brush her hair.,1.0
4299,1976,467,Allow her to assist in washing her hair.,1.0
4300,1977,467,Allow her to help brushing her hair.,1.0
4301,1978,467,Allow her to brush her hair herself.,1.0
4302,1979,467,For example you can ask her to help brush her hair.,1.0
4303,1980,467,Allow her to assist with brushing her hair.,1.0
4304,1981,467,Allow her to brush her hair with her own hands.,1.0
4305,1982,467,"With meal preparation as she gets older to have a certain task that she will have to do. She will be helped with basic care as she gets older. With laundry and/or dish washing, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4306,1983,467,"With meal preparation, as she gets older, to have a task that she is to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4307,1984,467,"With meal preparation as she gets older, to have a certain task that she will have to do. With helping the dog, by helping with basic care. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4308,1985,467,"With meal preparation, as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4309,1986,467,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4310,1987,467,"With meal planning she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4311,1988,467,"With cooking, as she gets older, to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4312,1989,467,"With meal preparation as she gets older to have a specific task that she will have to do. with helping the dog, by helping with basic care as she gets older. with laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4313,1990,467,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4314,1991,467,"As she gets older to have a specific task that she will have to do. With helping the dog, By helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4315,1992,467,"As she gets older she will have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.0
4316,1993,467,"To help her decorate, so she feels more included.",1.0
4317,1994,467,"To help me decorate the place, so she feels more included.",1.0
4318,1995,467,"To help decorate, so she feels more important.",1.0
4319,1996,467,"To help decorate, so she feels more included.",1.0
4320,1997,467,"To help her feel more included, she could decorate, so she feels more included.",1.0
4321,1998,467,"To help her decorate the apartment, so she would feel more included.",1.0
4322,1999,467,"To help with the decorating, so she feels more included.",1.0
4323,2000,467,"to feel included in the home, so that she feels more connected.",1.0
4324,2001,01-027,Try new things daily: Take the initiative and try new things; be the best you can be; do not worry; do not be afraid.,1.0
4325,2002,01-028,Let her try new foods and drinks,1.0
4326,2003,01-028,Let her try new things and meet new people.,1.0
4327,2004,01-028,"Let her try new foods, drinks, and experiences.",1.0
4328,2005,01-028,"Let her try new foods, drinks and meet new people.",1.0
4329,2006,01-028,"Let her try new foods, drinks, + meet new friends.",1.0
4330,2007,01-028,"Let her try new foods, drinks, and meet new people.",1.0
4331,2008,543,: Include my daughter in their activities.,1.0
4332,2009,543,I encourage my daughter to do what she wants to do.,1.0
4333,2010,543,I let her see what she finds.,1.0
4334,2011,543,I let her play with what she finds however she wants.,1.0
4335,2012,543,I let her play with what she finds in her own way as long as she gets as much enjoyment as possible.,1.0
4336,2013,543,Let her play with what she finds however she wants to play with it.,1.0
4337,2014,543,I let her take what she finds however she wants to play with it.,1.0
4338,2015,543,I show her what she has found and let her play however she wants.,1.0
4339,2016,543,Let her play with what she finds however she wants.,1.0
4340,2017,543,"We let her participate in the celebration, by letting her dress appropriately.",1.0
4341,2018,543,So we let her participate in the celebration.,1.0
4342,2019,543,let her participate in the celebration,1.0
4343,2020,543,We let her participate in the celebration at home.,1.0
4344,2021,543,We let her participate in the party.,1.0
4345,2022,543,Encourage her to try something new.,1.0
4346,2023,543,Encourage her to try to do it with you.,1.0
4347,2024,543,Encourage her to strive.,1.0
4348,2025,543,Encourage her to try dancing with a partner.,1.0
4349,2026,543,Encourage her to try something new so that you can feel good about yourself.,1.0
4350,2027,543,Inspire her to try.,1.0
4351,2028,543,Encourage her to try new things.,1.0
4352,2029,146,"Make it seem like you are helping other people, which makes them want to be helpful.",1.0
4353,2030,146,Make it seem like a huge favor to help me.,1.0
4354,2031,146,Making it seem like it would be a huge favor to help me.,1.0
4355,2032,146,"Rather than telling her to ""clean up this room"", we say please put the castle away,.",1.0
4356,2033,146,"Instead of vaguely saying ""clean up this room"" we say ""please put the castle away!""",1.0
4357,2034,146,"Give her specific tasks to accomplish, instead of the vague ""clean up this room"" we say ""please put the books away""",1.0
4358,2035,431,Explain him why he's needed to help and contribute.,1.0
4359,2036,431,Explain to him that he is needed to help and contribute to the household.,1.0
4360,2037,431,Explain to him why he has a sense of responsibility and needs to help and contribute.,1.0
4361,2038,431,Explain why your child is needed to help you and contribute,1.0
4362,2039,431,Explain to him what he can do to make things better and how he can help.,1.0
4363,2040,431,Try some of the following strategies: Give him more exposure to activities,1.0
4364,2041,431,Let him get more opportunity and give him more exposure to activities outside of school,1.0
4365,2042,02-067,Give her a cloth to wipe her high chair tray after meal time.,1.0
4366,2043,02-067,Give her a wash cloth to wipe her high chair tray after meal time.,1.0
4367,2044,02-067,Give her a bucket to pour her sand into when she's done with the bucket.,1.0
4368,2045,02-067,Give her a cloth to wipe the tray after eating.,1.0
4369,2046,02-067,Give her a cloth to wipe her tray after meal time.,1.0
4370,2047,02-067,Provide her with a cloth to wipe her high chair tray after meal time.,1.0
4371,2048,02-067,Make her wipe her high chair tray after meal time.,1.0
4372,2049,02-067,Include her in meals and social gatherings even though she does not eat like the rest of the family.,1.0
4373,2050,02-067,Involve her in meals and social gatherings even if she does not eat like others.,1.0
4374,2051,02-067,Include her in meals and social gatherings even though she does not eat like her family.,1.0
4375,2052,02-067,"Include her in meals and social gatherings, even though she does not eat like the rest of the family.",1.0
